id,label,timeset,py,so,modularity_class,clustering,triangles,degree
1373,Gaining competitive advantage for trading in emerging capital markets with neural networks,,1999,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,11,0.7857142857142857,22,8
1374,IT-intensive value innovation in the electronic economy: Insights from Marshall Industries,,1999,MIS QUARTERLY,2,0.0,0,4
1375,Seeding the line: Understanding the transition from IT to non-IT careers,,1999,MIS QUARTERLY,10,0.5661764705882353,77,17
1376,Organizational mechanisms for enhancing user innovation in information technology,,1999,MIS QUARTERLY,2,0.72,216,25
1377,Chartjunk or goldgraph? Effects of presentation objectives and content desirability on information presentation,,1999,MIS QUARTERLY,29,1.0,10,5
1378,Horizontal mechanisms under differing is organization contexts,,1999,MIS QUARTERLY,19,0.47619047619047616,10,7
1379,"Research commentary. Academic rewards for teaching, research, and service: Data and discourse",,1999,INFORMATION SYSTEMS RESEARCH,27,0.0,0,0
1380,Electronic brainstorming: The illusion of productivity,,1999,INFORMATION SYSTEMS RESEARCH,25,0.673202614379085,103,18
1381,Information technology and firm boundaries: Evidence from panel data,,1999,INFORMATION SYSTEMS RESEARCH,19,0.4666666666666667,7,6
1382,Straight talk: Delivering bad news through electronic communication,,1999,INFORMATION SYSTEMS RESEARCH,4,0.4583333333333333,55,16
1383,Accounting for the contradictory organizational consequences of information technology: Theoretical directions and methodological implications,,1999,INFORMATION SYSTEMS RESEARCH,30,0.5,39,13
1384,Research report. Can EDI benefit adopters?,,1999,INFORMATION SYSTEMS RESEARCH,13,0.8181818181818182,45,11
1385,Social cognitive theory and individual reactions to computing technology: A longitudinal study,,1999,MIS QUARTERLY,32,0.638095238095238,67,15
1386,The implications of information technology infrastructure for business process redesign,,1999,MIS QUARTERLY,14,0.3181818181818182,21,12
1387,Information technology adoption across time: A cross-sectional comparison of pre-adoption and post-adoption beliefs,,1999,MIS QUARTERLY,21,0.2857142857142857,8,8
1388,The untapped potential of IT chargeback,,1999,MIS QUARTERLY,14,0.38461538461538464,30,13
1389,Creation of favorable user perceptions: Exploring the role of intrinsic motivation,,1999,MIS QUARTERLY,32,0.717948717948718,56,13
1390,Arrangements for information technology governance: A theory of multiple contingencies,,1999,MIS QUARTERLY,30,1.0,3,3
1391,Electronic trading and work transformation in the London Insurance Market,,1999,INFORMATION SYSTEMS RESEARCH,11,0.7142857142857143,15,7
1392,Depicting the use and purpose of documents to improve information retrieval,,1999,INFORMATION SYSTEMS RESEARCH,31,0.75,21,8
1393,Colonial systems,,1999,INFORMATION SYSTEMS RESEARCH,30,0.2878787878787879,19,12
1394,A case for using real options pricing analysis to evaluate information technology project investments,,1999,INFORMATION SYSTEMS RESEARCH,14,1.0,21,7
1395,Nonlinear and noncompensatory models in user information satisfaction measurement,,1999,INFORMATION SYSTEMS RESEARCH,16,0.3956043956043956,36,14
1396,Empirical research in information systems: The practice of relevance,,1999,MIS QUARTERLY,24,0.3333333333333333,7,7
1397,GIS for district-level administration in India: Problems and opportunities,,1999,MIS QUARTERLY,24,1.0,10,5
1398,A set of principles for conducting and evaluating interpretive field studies in information systems,,1999,MIS QUARTERLY,24,0.4,42,15
1399,Structuring time and task in electronic brainstorming,,1999,MIS QUARTERLY,25,0.5604838709677419,278,32
1400,Ethics and information systems: The corporate domain,,1999,MIS QUARTERLY,12,0.8,12,6
1401,Globalization and increasing returns: Implications for the US computer industry,,1998,INFORMATION SYSTEMS RESEARCH,14,0.47619047619047616,10,7
1402,Leveraging the global information revolution for economic development: Singapore's evolving information industry strategy,,1998,INFORMATION SYSTEMS RESEARCH,14,0.39285714285714285,11,8
1403,An information company in Mexico: Extending the resource-based view of the firm to a developing country context,,1998,INFORMATION SYSTEMS RESEARCH,14,0.20512820512820512,16,13
1404,Understanding post-adoption behavior in the context of online services,,1998,INFORMATION SYSTEMS RESEARCH,21,0.4696969696969697,31,12
1405,International software piracy: Analysis of key issues and impacts,,1998,INFORMATION SYSTEMS RESEARCH,12,0.5333333333333333,8,6
1406,Computer industry executives: An analysis of the new barons' compensation,,1998,INFORMATION SYSTEMS RESEARCH,14,0.38095238095238093,8,7
1407,Clockspeed and informational response: Evidence from the information technology industry,,1998,INFORMATION SYSTEMS RESEARCH,14,0.13333333333333333,2,6
1408,Computer-aided systems and communities: Mechanisms for organizational learning in distributed environments,,1998,MIS QUARTERLY,2,0.6153846153846154,56,14
1409,Coping with systems risk: Security planning models for management decision making,,1998,MIS QUARTERLY,9,0.4642857142857143,13,8
1410,Uses and consequences of electronic markets: An empirical investigation in the aircraft parts industry,,1998,MIS QUARTERLY,11,0.275,33,16
1411,Redesigning reengineering through measurement-driven inference,,1998,MIS QUARTERLY,23,0.7636363636363637,42,11
1412,Production and transaction economies and IS outsourcing: A study of the US banking industry,,1998,MIS QUARTERLY,9,0.7111111111111111,32,10
1413,Survey instruments in information systems,,1998,MIS QUARTERLY,24,0.6,6,5
1414,Firm characteristics and investments in information technology: Scale and scope effects,,1998,INFORMATION SYSTEMS RESEARCH,14,0.32748538011695905,56,19
1415,Attention shaping and software risk - A categorical analysis of four classical risk management approaches,,1998,INFORMATION SYSTEMS RESEARCH,9,0.5636363636363636,31,11
1416,"Testing media richness theory in the new media: The effects of cues, feedback, and task equivocality",,1998,INFORMATION SYSTEMS RESEARCH,4,0.8055555555555556,29,9
1417,Automating the discovery of AS-IS business process models: Probabilistic and algorithmic approaches,,1998,INFORMATION SYSTEMS RESEARCH,23,0.4083333333333333,49,16
1418,"Desktop videoconferencing: Experiences of complete users, wary users, and non-users",,1998,MIS QUARTERLY,4,0.4642857142857143,13,8
1419,Information technology and the nature of managerial work: From the productivity paradox to the icarus paradox?,,1998,MIS QUARTERLY,21,0.4666666666666667,7,6
1420,A theory of task/technology fit and group support systems effectiveness,,1998,MIS QUARTERLY,25,0.783625730994152,134,19
1421,"An investigation of media selection among directors and managers: From ""self"" to ""other"" orientation",,1998,MIS QUARTERLY,4,0.8055555555555556,29,9
1422,An empirical investigation of information technology sourcing practices: Lessons from experience,,1998,MIS QUARTERLY,9,0.7355072463768116,203,1
1423,Enabling software development team performance during requirements definition: A behavioral versus technical approach,,1998,INFORMATION SYSTEMS RESEARCH,19,0.45751633986928103,70,18
1424,The multilevel and multifaceted character of computer self-efficacy: Toward clarification of the construct and an integrative framework for research,,1998,INFORMATION SYSTEMS RESEARCH,32,0.4722222222222222,17,9
1425,A paradigmatic analysis contrasting information systems development approaches and methodologies,,1998,INFORMATION SYSTEMS RESEARCH,24,0.6071428571428571,17,8
1426,Using geographical information systems for decision making: Extending cognitive fit theory to map-based presentations,,1998,INFORMATION SYSTEMS RESEARCH,29,0.4835164835164835,44,14
1427,A conceptual and operational definition of personal innovativeness in the domain of information technology,,1998,INFORMATION SYSTEMS RESEARCH,21,0.2909090909090909,16,11
1428,The effects of customizability and reusability on perceived process and competitive performance of software firms,,1998,MIS QUARTERLY,18,0.6071428571428571,17,8
1429,Strategic information systems planning success: An investigation of the construct and its measurement,,1998,MIS QUARTERLY,30,0.47435897435897434,37,13
1430,Polarization and persuasive argumentation: A study of decision making in group settings,,1998,MIS QUARTERLY,25,0.5255255255255256,350,37
1431,The merchant of Prato - Revisited: Toward a third rationality of information systems,,1998,MIS QUARTERLY,24,0.4,6,6
1432,Information technology and worker composition: Determinants of productivity in the life insurance industry,,1998,MIS QUARTERLY,14,0.5714285714285714,12,7
1433,Reengineering the Dutch flower auctions: A framework for analyzing exchange organizations,,1998,INFORMATION SYSTEMS RESEARCH,11,0.6666666666666666,30,10
1434,Facilitator influence in group support systems: Intended and unintended effects,,1998,INFORMATION SYSTEMS RESEARCH,25,0.6451612903225806,300,31
1435,Semantic structuring in analyst acquisition and representation of facts in requirements analysis,,1998,INFORMATION SYSTEMS RESEARCH,10,0.26666666666666666,12,10
1436,Integrated modeling environments in organizations: An empirical study,,1998,INFORMATION SYSTEMS RESEARCH,29,0.23809523809523808,5,7
1437,The impact of information technology investments on firm performance and evaluation: Evidence from newly industrialized economies,,1998,INFORMATION SYSTEMS RESEARCH,14,0.36764705882352944,50,17
1438,Success of data resource management in distributed environments: An empirical investigation,,1998,MIS QUARTERLY,23,0.3333333333333333,1,3
1439,Modeling IT ethics: A study in situational ethics,,1998,MIS QUARTERLY,12,1.0,10,5
1440,Measuring information systems service quality: Lessons from two longitudinal case studies,,1998,MIS QUARTERLY,16,0.5357142857142857,15,8
1441,The dependent variable in research into the effects of creativity support systems: Quality and quantity of ideas,,1998,MIS QUARTERLY,23,0.8888888888888888,32,9
1442,An ounce of preventative research design is worth a ton of statistical analysis cure,,1998,MIS QUARTERLY,23,1.0,28,8
1443,Ownership and investment in electronic networks,,1997,INFORMATION SYSTEMS RESEARCH,21,1.0,15,6
1444,Advancing the theory of adaptive structuration: The development of a scale to measure faithfulness of appropriation,,1997,INFORMATION SYSTEMS RESEARCH,16,0.7867647058823529,107,17
1445,Varieties of political process during systems development,,1997,INFORMATION SYSTEMS RESEARCH,24,0.18181818181818182,12,12
1446,An economic analysis of the introduction of an electronic data interchange system,,1997,INFORMATION SYSTEMS RESEARCH,13,0.4666666666666667,49,15
1447,Effects of user participation in systems development: A longitudinal field experiment,,1997,MIS QUARTERLY,16,0.38095238095238093,40,15
1448,Gender differences in the perception and use of E-mail: An extension to the technology acceptance model,,1997,MIS QUARTERLY,4,0.5833333333333334,21,9
1449,Transformation of the IT function at British petroleum,,1997,MIS QUARTERLY,30,0.06666666666666667,1,6
1450,Building change-readiness capabilities in the IS organization: Insights from the Bell Atlantic experience,,1997,MIS QUARTERLY,17,0.18382352941176472,25,17
1451,Redesigning the customer support process for the electronic economy: Insights from storage dimensions,,1997,MIS QUARTERLY,2,0.2,2,5
1452,Portfolios of control modes and IS project management,,1997,INFORMATION SYSTEMS RESEARCH,7,0.6666666666666666,10,6
1453,A respecification and extension of the DeLone and McLean model of IS success,,1997,INFORMATION SYSTEMS RESEARCH,30,0.7142857142857143,20,8
1454,An empirical study of computer system learning: Comparison of co-discovery and self-discovery methods,,1997,INFORMATION SYSTEMS RESEARCH,32,0.5636363636363636,31,11
1455,Empirical evidence on Swanson's tri-core model of information systems innovation,,1997,INFORMATION SYSTEMS RESEARCH,8,0.5454545454545454,30,11
1456,Research report: Diffusion of information systems outsourcing: A reevaluation of influence sources,,1997,INFORMATION SYSTEMS RESEARCH,9,0.7777777777777778,28,9
1457,When processes learn: Steps toward crafting an intelligent organization,,1997,INFORMATION SYSTEMS RESEARCH,2,0.25833333333333336,31,16
1458,Developing an historical tradition in MIS research,,1997,MIS QUARTERLY,30,0.2857142857142857,6,7
1459,Personal computing acceptance factors in small firms: A structural equation model,,1997,MIS QUARTERLY,21,0.7362637362637363,67,14
1460,An historical method for MIS research: Steps and assumptions,,1997,MIS QUARTERLY,24,0.7142857142857143,20,8
1461,Bank of America: The crest and trough of technological leadership,,1997,MIS QUARTERLY,20,0.6666666666666666,4,4
1462,Interorganizational cooperation: The role of information technology - an empirical comparison of US and Japanese supplier relations,,1997,INFORMATION SYSTEMS RESEARCH,14,0.3333333333333333,1,3
1463,"Business strategic orientation, information systems strategic orientation, and strategic alignment",,1997,INFORMATION SYSTEMS RESEARCH,30,0.42857142857142855,9,7
1464,Information acquisition policies for resource allocation among multiple agents,,1997,INFORMATION SYSTEMS RESEARCH,18,1.0,3,3
1465,Executive decisions about adoption of information technology in small business: Theory and empirical tests,,1997,INFORMATION SYSTEMS RESEARCH,21,0.4642857142857143,13,8
1466,Research report: Information technology and investment incentives in distributed operations,,1997,INFORMATION SYSTEMS RESEARCH,14,0.3333333333333333,2,4
1467,Research report: The effectiveness of multiple dialogues in electronic brainstorming,,1997,INFORMATION SYSTEMS RESEARCH,25,0.6545454545454545,36,11
1468,Communication richness in electronic mail: Critical social theory and the contextuality of meaning,,1997,MIS QUARTERLY,4,0.425,51,16
1469,"Can humans detect errors in data? Impact of base rates, incentives, and goals",,1997,MIS QUARTERLY,23,0.5384615384615384,42,13
1470,Measuring information systems service quality: Concerns on the use of the SERVQUAL questionnaire,,1997,MIS QUARTERLY,16,0.7320261437908496,112,18
1471,Measuring information systems service quality: Concerns for a complete canvas,,1997,MIS QUARTERLY,16,0.7428571428571429,78,15
1472,Pragmatic perspectives on the measurement of information systems service quality,,1997,MIS QUARTERLY,16,0.7352941176470589,100,17
1473,Qualitative research in information systems,,1997,MIS QUARTERLY,28,0.2,3,0
1474,Strategic choices in the development of interorganizational information systems,,1997,INFORMATION SYSTEMS RESEARCH,14,0.3333333333333333,1,3
1475,Why is programming (sometimes) so difficult? Programming as scientific discovery in multiple problem spaces,,1997,INFORMATION SYSTEMS RESEARCH,2,0.0,0,2
1476,Redesigning case retrieval to reduce information acquisition costs,,1997,INFORMATION SYSTEMS RESEARCH,31,0.7,7,5
1477,Examining the emergence of hybrid IS governance solutions: Evidence from a single case site,,1997,INFORMATION SYSTEMS RESEARCH,30,0.25,7,8
1478,Measuring software engineering evolution: A rasch calibration,,1997,INFORMATION SYSTEMS RESEARCH,18,0.2875816993464052,44,18
1479,Factors affecting the adoption of open systems: An exploratory study,,1997,MIS QUARTERLY,13,0.41025641025641024,32,13
1480,Information specificity and environmental scanning: An economic perspective,,1997,MIS QUARTERLY,9,0.16666666666666666,1,4
1481,"Business process change: A study of methodologies, techniques, and tools",,1997,MIS QUARTERLY,23,0.8666666666666667,39,10
1482,Searching and scanning: How executives obtain information from executive information systems,,1997,MIS QUARTERLY,30,0.4230769230769231,33,13
1483,Discovery and representation of causal relationships in MIS research: A methodological framework,,1997,MIS QUARTERLY,24,0.07142857142857142,2,8
1484,Research commentary: Rethinking ''diversity'' in information systems research,,1996,INFORMATION SYSTEMS RESEARCH,24,0.8444444444444444,38,10
1485,"Research commentary: Diversity in information systems research: Threat, promise, and responsibility",,1996,INFORMATION SYSTEMS RESEARCH,24,0.7424242424242424,49,12
1486,The calculus of reengineering,,1996,INFORMATION SYSTEMS RESEARCH,23,0.8666666666666667,39,10
1487,"Facilitation, GSS, and training as sources of process restrictiveness and guidance for structured group decision making: An empirical assessment",,1996,INFORMATION SYSTEMS RESEARCH,25,0.5144927536231884,142,24
1488,Effects of communication mode and prediscussion information distribution characteristics on information exchange in groups,,1996,INFORMATION SYSTEMS RESEARCH,25,0.7065217391304348,195,24
1489,"The relationship of information system training methods and cognitive ability to end-user satisfaction, comprehension, and skill transfer: A longitudinal field study",,1996,INFORMATION SYSTEMS RESEARCH,32,0.5263157894736842,90,19
1490,Change agentry - the next IS frontier,,1996,MIS QUARTERLY,30,0.38461538461538464,30,13
1491,The contribution of shared knowledge to IS group performance,,1996,MIS QUARTERLY,11,0.5,3,4
1492,"Information exchange and use in group decision making: You can lead a group to information, but you can't make it think",,1996,MIS QUARTERLY,25,0.6451612903225806,300,31
1493,Computer-based monitoring: Common perceptions and empirical results,,1996,MIS QUARTERLY,10,0.0,0,3
1494,Controlling prototype development through risk analysis,,1996,MIS QUARTERLY,9,0.6428571428571429,18,8
1495,The contribution of information technology to consumer welfare,,1996,INFORMATION SYSTEMS RESEARCH,14,0.4444444444444444,20,10
1496,Pricing computer services under alternative control structures: Tradeoffs and trends,,1996,INFORMATION SYSTEMS RESEARCH,18,0.5,3,4
1497,On data representation and use in a temporal relational DBMS,,1996,INFORMATION SYSTEMS RESEARCH,17,0.7575757575757576,50,12
1498,Inductive model analysis systems: Enhancing model analysis in decision support systems,,1996,INFORMATION SYSTEMS RESEARCH,29,0.3382352941176471,46,17
1499,The use and effects of knowledge-based system explanations: Theoretical foundations and a framework for empirical evaluation,,1996,INFORMATION SYSTEMS RESEARCH,3,0.8095238095238095,17,7
1500,Providing design assistance: A case-based approach,,1996,INFORMATION SYSTEMS RESEARCH,17,0.32142857142857145,9,8
1501,The effect of codes of ethics and personal denial of responsibility on computer abuse judgments and intentions,,1996,MIS QUARTERLY,12,0.6666666666666666,14,7
1502,Sustainable collaboration: Managing conflict and cooperation in interorganizational systems,,1996,MIS QUARTERLY,9,0.42857142857142855,9,7
1503,Expert systems usage: Task change and intrinsic motivation,,1996,MIS QUARTERLY,31,0.2857142857142857,6,7
1504,Measuring the extent of EDI usage in complex organizations: Strategies and illustrative examples,,1996,MIS QUARTERLY,13,1.0,36,9
1505,Teledemocracy: Using information technology to enhance political work,,1996,MIS QUARTERLY,31,1.0,15,6
1506,Sustaining process improvement and innovation in the information services function: Lessons learned at the Bose Corporation,,1996,MIS QUARTERLY,30,0.047619047619047616,1,7
1507,Are attributes entities? A study of database designers' memory structures,,1996,INFORMATION SYSTEMS RESEARCH,17,0.5238095238095238,11,7
1508,Alternative securities trading systems: Tests and regulatory implications of the adoption of technology,,1996,INFORMATION SYSTEMS RESEARCH,11,0.7777777777777778,28,9
1509,A computational study of distributed rule learning,,1996,INFORMATION SYSTEMS RESEARCH,32,0.4393939393939394,29,12
1510,Information acquisition and mental models: An investigation into the relationship between behaviour and learning,,1996,INFORMATION SYSTEMS RESEARCH,30,0.2222222222222222,8,9
1511,A theory of decision support system design for user calibration,,1996,INFORMATION SYSTEMS RESEARCH,29,0.7090909090909091,39,11
1512,Overcoming ineffective mental representations in base-rate problems,,1996,INFORMATION SYSTEMS RESEARCH,29,0.34065934065934067,31,14
1513,"Top management support, external expertise and information systems implementation in small businesses",,1996,INFORMATION SYSTEMS RESEARCH,9,0.0,0,4
1514,Process structuring in electronic brainstorming,,1996,INFORMATION SYSTEMS RESEARCH,25,0.6212121212121212,41,12
1515,"Productivity, business profitability, and consumer surplus: Three different measures of information technology value",,1996,MIS QUARTERLY,14,0.6111111111111112,22,9
1516,Relational development in computer-supported groups,,1996,MIS QUARTERLY,25,0.6379310344827587,259,29
1517,Information privacy: Measuring individuals' concerns about organizational practices,,1996,MIS QUARTERLY,4,0.8,12,6
1518,Information technology for local administration support: The governorates project in Egypt,,1996,MIS QUARTERLY,9,0.7435897435897436,58,13
1519,Key issues in information systems management: 1994-95 SIM delphi results,,1996,MIS QUARTERLY,30,0.30833333333333335,37,16
1520,"The role of IT in the transformation of work: A comparison of post-industrial, industrial, and proto-industrial organization",,1996,INFORMATION SYSTEMS RESEARCH,30,0.38181818181818183,21,11
1521,"Information technology and organizational change in the British census, 1801-1911",,1996,INFORMATION SYSTEMS RESEARCH,30,0.3,3,5
1522,Texas polities and the fax revolution,,1996,INFORMATION SYSTEMS RESEARCH,30,0.3333333333333333,2,4
1523,Information technology in the police context: The ''sailor'' phone,,1996,INFORMATION SYSTEMS RESEARCH,30,0.27485380116959063,47,19
1524,Improvising organizational transformation over time: A situated change perspective,,1996,INFORMATION SYSTEMS RESEARCH,30,0.33088235294117646,45,17
1525,Transforming work through information technology: A comparative case study of geographic information systems in county government,,1996,INFORMATION SYSTEMS RESEARCH,30,0.1871345029239766,32,19
1526,Steps toward an ecology of infrastructure: Design and access for large information spaces,,1996,INFORMATION SYSTEMS RESEARCH,14,0.26666666666666666,4,6
1527,Issues and concerns about computer-supported meetings: The facilitator's perspective,,1996,MIS QUARTERLY,25,0.9264705882352942,126,17
1528,Determinants of commitment to information systems development: A longitudinal investigation,,1996,MIS QUARTERLY,9,0.8461538461538461,77,14
1529,Measuring the linkage between business and information technology objectives,,1996,MIS QUARTERLY,30,0.32967032967032966,30,14
1530,An empirical examination of the value of creativity support systems on idea generation,,1996,MIS QUARTERLY,23,0.8888888888888888,32,9
1531,Reconciling variance and process strategies for studying information system development,,1995,INFORMATION SYSTEMS RESEARCH,19,0.0,0,2
1532,Improving the performance stability of inductive expert systems under input noise,,1995,INFORMATION SYSTEMS RESEARCH,31,0.3611111111111111,13,9
1533,Using treemaps to visualize the Analytic Hierarchy Process,,1995,INFORMATION SYSTEMS RESEARCH,23,0.16666666666666666,1,4
1534,The emergence of interpretivism in IS research,,1995,INFORMATION SYSTEMS RESEARCH,24,0.42105263157894735,72,19
1535,Pulling the plug: Software project management and the problem of project escalation,,1995,MIS QUARTERLY,9,0.6257309941520468,107,19
1536,Added value and pricing with information technology,,1995,MIS QUARTERLY,18,0.48484848484848486,32,12
1537,Electronic data interchange and small organizations: Adoption and impact of technology,,1995,MIS QUARTERLY,13,0.8181818181818182,45,11
1538,Information technology and sustained competitive advantage: A resource-based analysis,,1995,MIS QUARTERLY,14,0.16666666666666666,1,4
1539,Information systems design decisions in a global versus domestic context,,1995,MIS QUARTERLY,9,0.6,33,11
1540,The impact of computer alienation on information technology investment decisions: An exploratory cross-national analysis,,1995,MIS QUARTERLY,32,0.2,2,5
1541,THE EFFECT OF COORDINATION AND UNCERTAINTY ON SOFTWARE PROJECT PERFORMANCE - RESIDUAL PERFORMANCE RISK AS AN INTERVENING VARIABLE,,1995,INFORMATION SYSTEMS RESEARCH,19,0.34545454545454546,19,11
1542,MODELING COORDINATION IN SOFTWARE CONSTRUCTION - AN ANALYTICAL APPROACH,,1995,INFORMATION SYSTEMS RESEARCH,19,0.5,18,9
1543,MODELING TEAM PROCESSES - ISSUES AND A SPECIFIC EXAMPLE,,1995,INFORMATION SYSTEMS RESEARCH,19,0.6,72,16
1544,THE RELEVANCE OF APPLICATION DOMAIN KNOWLEDGE - THE CASE OF COMPUTER-PROGRAM COMPREHENSION,,1995,INFORMATION SYSTEMS RESEARCH,2,0.0,0,2
1545,THE USE OF INFORMATION TECHNOLOGY TO ENHANCE MANAGEMENT SCHOOL EDUCATION - A THEORETICAL VIEW,,1995,MIS QUARTERLY,32,0.45054945054945056,41,14
1546,USING IT TO REENGINEER BUSINESS EDUCATION - AN EXPLORATORY INVESTIGATION OF COLLABORATIVE TELELEARNING,,1995,MIS QUARTERLY,32,0.48717948717948717,38,13
1547,CRITICAL SKILLS AND KNOWLEDGE REQUIREMENTS OF IS PROFESSIONALS - A JOINT ACADEMIC-INDUSTRY INVESTIGATION,,1995,MIS QUARTERLY,10,0.28205128205128205,22,13
1548,IS95 - GUIDELINE FOR UNDERGRADUATE IS CURRICULUM,,1995,MIS QUARTERLY,10,1.0,1,1
1549,THE INFORMATION TECHNOLOGY INTERACTION-MODEL - A FOUNDATION FOR THE MBA CORE COURSE,,1995,MIS QUARTERLY,29,0.13333333333333333,2,6
1550,INSIDE AN INTEGRATED MBA - AN INFORMATION-SYSTEMS VIEW,,1995,MIS QUARTERLY,24,0.13333333333333333,2,6
1551,ACTUALIZING ORGANIZATIONAL MEMORY WITH INFORMATION-SYSTEMS,,1995,INFORMATION SYSTEMS RESEARCH,30,0.22857142857142856,24,15
1552,APPLICATION OF SOCIAL COGNITIVE THEORY TO TRAINING FOR COMPUTER SKILLS,,1995,INFORMATION SYSTEMS RESEARCH,32,0.6857142857142857,72,15
1553,UNDERSTANDING INFORMATION TECHNOLOGY USAGE - A TEST OF COMPETING MODELS,,1995,INFORMATION SYSTEMS RESEARCH,21,0.4,4,5
1554,A CONFIRMATORY FACTOR-ANALYSIS OF THE USER INFORMATION SATISFACTION INSTRUMENT,,1995,INFORMATION SYSTEMS RESEARCH,16,0.5242165242165242,184,27
1555,BUSINESS VALUE OF INFORMATION TECHNOLOGY - A STUDY OF ELECTRONIC DATA INTERCHANGE,,1995,MIS QUARTERLY,13,0.8888888888888888,40,10
1556,THE IMPACT OF EXPLANATION FACILITIES ON USER ACCEPTANCE OF EXPERT-SYSTEMS ADVICE,,1995,MIS QUARTERLY,3,0.5357142857142857,15,8
1557,SERVICE QUALITY - A MEASURE OF INFORMATION-SYSTEMS EFFECTIVENESS,,1995,MIS QUARTERLY,16,0.7843137254901961,120,18
1558,COMPUTER SELF-EFFICACY - DEVELOPMENT OF A MEASURE AND INITIAL TEST,,1995,MIS QUARTERLY,32,0.5147058823529411,70,17
1559,TASK-TECHNOLOGY FIT AND INDIVIDUAL-PERFORMANCE,,1995,MIS QUARTERLY,29,0.2,3,6
1560,INFORMATION TECHNOLOGIES AND BUSINESS VALUE - AN ANALYTIC AND EMPIRICAL-INVESTIGATION,,1995,INFORMATION SYSTEMS RESEARCH,24,0.3055555555555556,11,9
1561,CONTROLLING INFORMATION-SYSTEM DEPARTMENTS IN THE PRESENCE OF COST INFORMATION ASYMMETRY,,1995,INFORMATION SYSTEMS RESEARCH,18,0.14285714285714285,4,8
1562,DESIGNING INFORMATION-SYSTEMS TO OPTIMIZE THE ACCURACY-TIMELINESS TRADEOFF,,1995,INFORMATION SYSTEMS RESEARCH,29,0.6666666666666666,2,3
1563,THE IMPORTANCE OF SPECIFICATION IN CAUSAL-MODELING - THE CASE OF END-USER COMPUTING SATISFACTION,,1995,INFORMATION SYSTEMS RESEARCH,16,0.6195652173913043,171,24
1564,THE EVOLUTION OF IS JOB SKILLS - A CONTENT-ANALYSIS OF IS JOB ADVERTISEMENTS FROM 1970 TO 1990,,1995,MIS QUARTERLY,10,0.2564102564102564,20,13
1565,ELECTRONIC DOCUMENT MANAGEMENT - CHALLENGES AND OPPORTUNITIES FOR INFORMATION-SYSTEMS MANAGERS,,1995,MIS QUARTERLY,31,1.0,15,6
1566,EARLY EXPERT-SYSTEMS - WHERE ARE THEY NOW,,1995,MIS QUARTERLY,31,0.4666666666666667,7,6
1567,EXPLORING THE FACTORS ASSOCIATED WITH EXPERT-SYSTEMS SUCCESS,,1995,MIS QUARTERLY,31,0.3333333333333333,5,6
1568,THE IMPACT OF JOB-PERFORMANCE EVALUATIONS ON CAREER ADVANCEMENT PROSPECTS - AN EXAMINATION OF GENDER DIFFERENCES IN THE IS WORKPLACE,,1995,MIS QUARTERLY,10,0.8717948717948718,68,13
1569,THE CONTRADICTORY STRUCTURE OF SYSTEMS-DEVELOPMENT METHODOLOGIES - DECONSTRUCTING THE IS-USER RELATIONSHIP IN INFORMATION ENGINEERING,,1994,INFORMATION SYSTEMS RESEARCH,24,0.4358974358974359,34,13
1570,IMPROVING END-USER PROFICIENCY - EFFECTS OF CONCEPTUAL TRAINING AND NATURE OF INTERACTION,,1994,INFORMATION SYSTEMS RESEARCH,32,0.4722222222222222,17,9
1571,"WHATS MINE IS OURS, OR IS IT - A STUDY OF ATTITUDES ABOUT INFORMATION SHARING",,1994,INFORMATION SYSTEMS RESEARCH,2,0.4,6,6
1572,"USER PARTICIPATION, CONFLICT, AND CONFLICT-RESOLUTION - THE MEDIATING ROLES OF INFLUENCE",,1994,INFORMATION SYSTEMS RESEARCH,19,0.9,9,5
1573,MODELING INTERPERSONAL PROCESSES DURING SYSTEM-DEVELOPMENT - FURTHER THOUGHTS AND SUGGESTIONS,,1994,INFORMATION SYSTEMS RESEARCH,19,0.6,6,5
1574,COMPETING THROUGH EDI AT BRUN-PASSOT - ACHIEVEMENTS IN FRANCE AND AMBITIONS FOR THE SINGLE EUROPEAN MARKET,,1994,MIS QUARTERLY,20,0.21428571428571427,6,8
1575,PERCEPTIONS OF THE BENEFITS FROM THE INTRODUCTION OF CASE - AN EMPIRICAL-STUDY,,1994,MIS QUARTERLY,18,0.4642857142857143,13,8
1576,ALIGNMENT OF THE IS FUNCTIONS WITH THE ENTERPRISE - TOWARD A MODEL OF ANTECEDENTS,,1994,MIS QUARTERLY,30,0.16483516483516483,15,14
1577,CONCEPTUAL VERSUS PROCEDURAL SOFTWARE TRAINING FOR GRAPHICAL USER INTERFACES - A LONGITUDINAL-FIELD EXPERIMENT,,1994,MIS QUARTERLY,32,0.6666666666666666,52,13
1578,THE RELATIONSHIP BETWEEN USER PARTICIPATION AND USER SATISFACTION - AN INVESTIGATION OF 4 CONTINGENCY FACTORS,,1994,MIS QUARTERLY,16,0.4909090909090909,27,11
1579,MODEL INTEGRATION USING METAGRAPHS,,1994,INFORMATION SYSTEMS RESEARCH,29,0.8222222222222222,37,10
1580,ROLE OF CONTROL IN THE MODEL FORMULATION PROCESS,,1994,INFORMATION SYSTEMS RESEARCH,7,1.0,10,5
