id,label,timeset,py,so,modularity_class,clustering,triangles,degree
1761,Social Capital and Contract Duration in Buyer-Supplier Networks for Information Technology Outsourcing,,2015,INFORMATION SYSTEMS RESEARCH,22,0.7101449275362319,196,24
1762,How Does IT Ambidexterity Impact Organizational Agility?,,2015,INFORMATION SYSTEMS RESEARCH,23,0.8636363636363636,57,12
1763,The Road to Early Success: Impact of System Use in the Swift Response Phase,,2015,INFORMATION SYSTEMS RESEARCH,24,0.26373626373626374,24,14
1764,Deliberation Without Attention: The Latent Benefits of Distracting Website Features for Online Purchase Decisions,,2015,INFORMATION SYSTEMS RESEARCH,1,0.5411255411255411,125,22
1765,Investigating Firm Strategies on Offering Consumer-Customizable Products,,2015,INFORMATION SYSTEMS RESEARCH,1,0.3723076923076923,121,26
1766,The Role of Self-Control in Information Security Violations: Insights from a Cognitive Neuroscience Perspective,,2015,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,12,0.8571428571428571,540,36
1767,The Behavioral Roots of Information Systems Security: Exploring Key Factors Related to Unethical IT Use,,2015,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,12,0.8134453781512605,484,35
1768,Chasing Lemmings: Modeling IT-Induced Misperceptions About the Strategic Situation as a Reason for Flash Crashes,,2015,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,8,0.43049932523616735,319,39
1769,Enhancing Predictive Analytics for Anti-Phishing by Exploiting Website Genre Information,,2015,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,1,0.625,85,17
1770,Exploring Knowledge Filtering Processes in Electronic Networks of Practice,,2015,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,16,0.5797979797979798,861,55
1771,Bundling Effects on Variety Seeking for Digital Information Goods,,2015,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,13,0.2426470588235294,33,17
1772,Enticing and Engaging Consumers via Online Product Presentations: The Effects of Restricted Interaction Design,,2015,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,1,0.32051282051282054,25,13
1773,Impact of Recommender System on Competition Between Personalizing and Non-Personalizing Firms,,2015,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,5,0.3382352941176471,46,17
1774,Are You Feeling Lonely? The Impact of Relationship Characteristics and Online Social Network Features on Loneliness,,2015,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,0,0.19696969696969696,13,12
1775,Understanding the Influence of Instant Messaging on Ending Concessions During Negotiations,,2015,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,9,1.0,28,8
1776,"Health Information Exchange as a Multisided Platform: Adoption, Usage, and Practice Involvement in Service Co-Production",,2015,INFORMATION SYSTEMS RESEARCH,0,0.5833333333333334,161,24
1777,Predictive Analytics for Readmission of Patients with Congestive Heart Failure,,2015,INFORMATION SYSTEMS RESEARCH,0,0.6166666666666667,185,25
1778,Information Infrastructure Development and Governance as Collective Action,,2015,INFORMATION SYSTEMS RESEARCH,23,0.5238095238095238,55,15
1779,Paradoxes and the Nature of Ambidexterity in IT Transformation Programs,,2015,INFORMATION SYSTEMS RESEARCH,23,0.10606060606060606,7,12
1780,"Organizational Control, Incentive Contracts, and Knowledge Transfer in Offshore Business Process Outsourcing",,2015,INFORMATION SYSTEMS RESEARCH,11,0.4725274725274725,43,14
1781,Market Positioning by IT Service Vendors Through Imitation,,2015,INFORMATION SYSTEMS RESEARCH,25,0.4888888888888889,22,10
1782,Early to Adopt and Early to Discontinue: The Impact of Self-Perceived and Actual IT Knowledge on Technology Use Behaviors of End Users,,2015,INFORMATION SYSTEMS RESEARCH,16,0.7718715393133998,697,43
1783,Turnover or Turnaway? Competing Risks Analysis of Male and Female IT Professionals' Job Mobility and Relative Pay Gap,,2015,INFORMATION SYSTEMS RESEARCH,10,0.5625,279,32
1784,The Emergence of Online Community Leadership,,2015,INFORMATION SYSTEMS RESEARCH,15,0.5862068965517241,238,29
1785,Web Footprints of Firms: Using Online Isomorphism for Competitor Identification,,2015,INFORMATION SYSTEMS RESEARCH,23,0.38181818181818183,21,11
1786,Role of Social Media in Social Change: An Analysis of Collective Sense Making During the 2011 Egypt Revolution,,2015,INFORMATION SYSTEMS RESEARCH,15,0.3448275862068966,150,30
1787,Perceived Firm Attributes and Intrinsic Motivation in Sponsored Open Source Software Projects,,2015,INFORMATION SYSTEMS RESEARCH,25,0.7473684210526316,142,20
1788,MOTIVATING EMPLOYEES TO EXPLORE COLLABORATION TECHNOLOGY IN TEAM CONTEXTS,,2015,MIS QUARTERLY,4,0.7903225806451613,392,32
1789,HOW DOES THE INTERNET AFFECT THE FINANCIAL MARKET? AN EQUILIBRIUM MODEL OF INTERNET-FACILITATED FEEDBACK TRADING,,2015,MIS QUARTERLY,8,0.6666666666666666,154,22
1790,HOW DO ENTERPRISE RESOURCE PLANNING SYSTEMS AFFECT FIRM RISK? POST-IMPLEMENTATION IMPACT,,2015,MIS QUARTERLY,10,0.7948717948717948,62,13
1791,INVESTING IN INFORMATION SYSTEMS: ON THE BEHAVIORAL AND INSTITUTIONAL SEARCH MECHANISMS UNDERPINNING HOSPITALS' IS INVESTMENT DECISIONS,,2015,MIS QUARTERLY,2,0.4888888888888889,22,10
1792,INSIDER THREATS IN A FINANCIAL INSTITUTION: ANALYSIS OF ATTACK-PRONENESS OF INFORMATION SYSTEMS APPLICATIONS,,2015,MIS QUARTERLY,12,0.49407114624505927,125,23
1793,AN ENHANCED FEAR APPEAL RHETORICAL FRAMEWORK: LEVERAGING THREATS TO THE HUMAN ASSET THROUGH SANCTIONING RHETORIC,,2015,MIS QUARTERLY,12,0.7202020202020202,713,45
1794,SERVICE INNOVATION: A SERVICE-DOMINANT LOGIC PERSPECTIVE,,2015,MIS QUARTERLY,20,0.4894179894179894,185,28
1795,THE VALUE OF SELF-SERVICE: LONG-TERM EFFECTS OF TECHNOLOGY-BASED SELF-SERVICE USAGE ON CUSTOMER RETENTION,,2015,MIS QUARTERLY,20,0.2679738562091503,41,18
1796,THE ALGORITHM AND THE CROWD: CONSIDERING THE MATERIALITY OF SERVICE INNOVATION,,2015,MIS QUARTERLY,26,0.5163398692810458,79,18
1797,DISTRIBUTED TUNING OF BOUNDARY RESOURCES: THE CASE OF APPLE'S IOS SERVICE SYSTEM,,2015,MIS QUARTERLY,20,0.6410256410256411,50,13
1798,BRIDGING THE SERVICE DIVIDE THROUGH DIGITALLY ENABLED SERVICE INNOVATIONS: EVIDENCE FROM INDIAN HEALTHCARE SERVICE PROVIDERS,,2015,MIS QUARTERLY,20,0.39316239316239315,138,27
1799,The Last Research Mile: Achieving Both Rigor and Relevance in Information Systems Research,,2015,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,24,0.34615384615384615,27,13
1800,Barriers to Interorganizational Knowledge Transfer in Post-Hospital Care Transitions: Review and Directions for Information Systems Research,,2015,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,0,0.49673202614379086,76,18
1801,Anatomy of Successful Business Models for Complex Services: Insights from the Telemedicine Field,,2015,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,20,0.42342342342342343,282,37
1802,"It Is Not Just About Competition with ""Free"": Differences Between Content Formats in Consumer Preferences and Willingness to Pay",,2015,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,2,0.23157894736842105,44,20
1803,Evaluating Team Collaboration Quality: The Development and Field Application of a Collaboration Maturity Model,,2015,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,4,0.37566137566137564,142,28
1804,Strategic Relevance of Organizational Virtues Enabled by Information Technology in Organizational Innovation,,2015,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,26,0.49673202614379086,76,18
1805,Machiavellianism or Morality: Which Behavior Pays Off In Online Innovation Contests?,,2015,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,26,0.6666666666666666,70,15
1806,A Taxonomy of Evaluation Methods for Information Systems Artifacts,,2015,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,24,0.375,45,16
1807,Competition Between Open Source and Proprietary Software: Strategies for Survival,,2015,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,25,0.40860215053763443,190,31
1808,Task Division for Team Success in Crowdsourcing Contests: Resource Allocation and Alignment Effects,,2015,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,4,0.8087121212121212,427,33
1809,"Family Preferences Concerning Online Privacy, Data Mining, and Targeted Ads: Regulatory Implications",,2015,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,6,0.0,0,1
1810,Industry-Level Analysis of Information Technology Return and Risk: What Explains the Variation?,,2015,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,12,0.3202614379084967,49,18
1811,Understanding the Dynamics of Service-Oriented Architecture Implementation,,2015,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,11,0.33666666666666667,101,25
1812,Contextualized Relationship Between Knowledge Sharing and Performance in Software Development,,2015,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,25,0.4791666666666667,253,33
1813,Understanding Members' Active Participation in Online Question-and-Answer Communities: A Theory and Empirical Analysis,,2015,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,1,0.8021978021978022,73,14
1814,Social Media and Brand Purchase: Quantifying the Effects of Exposures to Earned and Owned Social Media Activities in a Two-Stage Decision Making Model,,2015,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,15,0.6430769230769231,209,26
1815,Role of Affect in Self-Disclosure on Social Network Websites: A Test of Two Competing Models,,2015,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,17,0.19444444444444445,7,9
1816,Design Theory for Market Surveillance Systems,,2015,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,8,0.5870967741935483,273,31
1817,Estimating the Contextual Risk of Data Breach: An Empirical Approach,,2015,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,12,0.527027027027027,351,37
1818,The Impact of Firm Learning on Value Creation in Strategic Outsourcing Relationships,,2015,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,22,0.7012987012987013,162,22
1819,The Role of Dynamic Capabilities in Responding to Digital Disruption: A Factor-Based Study of the Newspaper Industry,,2015,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,26,0.4131054131054131,145,27
1820,Knowledge Integration in Outsourced Software Development: The Role of Sentry and Guard Processes,,2015,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,4,0.6699857752489331,471,38
1821,Exploitation and Exploration Networks in Open Source Software Development: An Artifact-Level Analysis,,2015,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,25,0.7238095238095238,152,21
1822,"Temporal Distance, Communication Patterns, and Task Performance in Teams",,2015,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,4,0.6576576576576577,438,37
1823,"Lost in Cyberspace: The Impact of Information Scent and Time Constraints on Stress, Performance, and Attitudes Online",,2015,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,1,0.6190476190476191,143,22
1824,Web Personalization Cues and Their Differential Effects on User Assessments of Website Value,,2015,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,1,0.4528985507246377,125,24
1825,Online Price Dispersion Revisited: How Do Transaction Prices Differ from Listing Prices?,,2015,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,8,0.5465465465465466,364,37
1826,Push or Pull? A Website's Strategic Choice of Content Delivery Mechanism,,2015,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,1,0.41125541125541126,95,22
1827,Employees' Exploration of Complex Systems: An Integrative View,,2015,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,10,0.5904761904761905,124,21
1828,Healthcare IT Adoption: An Analysis of Knowledge Transfer in Socioeconomic Networks,,2014,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,0,0.32971014492753625,91,24
1829,"Intermediation in a Sharing Economy: Insurance, Moral Hazard, and Rent Extraction",,2014,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,8,0.4230769230769231,33,13
1830,Augmenting Conflict Resolution with Informational Response: A Holistic View of Governance Choice in Business Process Outsourcing,,2014,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,22,0.4533333333333333,136,25
1831,Autonomous Scientifically Controlled Screening Systems for Detecting Information Purposely Concealed by Individuals,,2014,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,12,0.7944664031620553,201,23
1832,Digital Natives or Digital Immigrants? The Impact of User Characteristics on Online Trust,,2014,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,26,0.6363636363636364,35,11
1833,Drivers of Quantity and Quality of Participation in Online Policy Deliberation Forums,,2014,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,15,0.3333333333333333,22,12
1834,"Classifying, Measuring, and Predicting Users' Overall Active Behavior on Social Networking Sites",,2014,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,21,0.33201581027667987,84,23
1835,Delivery Consolidation and Service Competition Among Internet Service Providers,,2014,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,20,0.3211517165005537,290,43
1836,Understanding the Drivers of Unethical Programming Behavior: The Inappropriate Reuse of Internet-Accessible Code,,2014,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,13,0.6,33,11
1837,Effects of Freemium Strategy in the Mobile App Market: An Empirical Study of Google Play,,2014,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,1,0.26666666666666666,32,16
1838,INTERNET'S DIRTY SECRET: ASSESSING THE IMPACT OF ONLINE INTERMEDIARIES ON HIV TRANSMISSION,,2014,MIS QUARTERLY,14,0.6952380952380952,146,21
1839,MULTIHOMING USERS' PREFERENCES FOR TWO-SIDED EXCHANGE NETWORKS,,2014,MIS QUARTERLY,8,0.37894736842105264,72,20
1840,ONTOLOGY-BASED EVALUATION OF NATURAL DISASTER MANAGEMENT WEBSITES: A MULTISTAKEHOLDER PERSPECTIVE,,2014,MIS QUARTERLY,1,0.6017316017316018,139,22
1841,AN ANALYSIS OF PRICING MODELS IN THE ELECTRONIC BOOK MARKET,,2014,MIS QUARTERLY,8,0.4939271255060729,366,39
1842,STRATEGIC BEHAVIOR IN ONLINE REPUTATION SYSTEMS: EVIDENCE FROM REVOKING ON EBAY,,2014,MIS QUARTERLY,8,0.7142857142857143,165,22
1843,INFORMATION DISCOVERY AND THE LONG TAIL OF MOTION PICTURE CONTENT,,2014,MIS QUARTERLY,13,0.26666666666666666,28,15
1844,INFORMATION TECHNOLOGY AND ADMINISTRATIVE EFFICIENCY IN US STATE GOVERNMENTS: A STOCHASTIC FRONTIER APPROACH,,2014,MIS QUARTERLY,22,0.6143790849673203,94,18
1845,PEER INFLUENCE IN THE DIFFUSION OF IPHONE 3G OVER A LARGE SOCIAL NETWORK,,2014,MIS QUARTERLY,0,0.5833333333333334,21,9
1846,HARNESSING THE POWER OF SELF-ORGANIZATION IN AN ONLINE COMMUNITY DURING ORGANIZATIONAL CRISIS,,2014,MIS QUARTERLY,15,0.719047619047619,151,21
1847,LOOKING TOWARD THE FUTURE OF IT-BUSINESS STRATEGIC ALIGNMENT THROUGH THE PAST: A META-ANALYSIS,,2014,MIS QUARTERLY,7,0.6985294117647058,95,17
1848,SYMBOLIC ACTION RESEARCH IN INFORMATION SYSTEMS: INTRODUCTION TO THE SPECIAL ISSUE,,2014,MIS QUARTERLY,24,0.28615384615384615,93,26
1849,TAKE THEIR WORD FOR IT: THE SYMBOLIC ROLE OF LINGUISTIC STYLE MATCHES IN USER COMMUNITIES,,2014,MIS QUARTERLY,15,0.5839080459770115,254,30
1850,BEYOND BEING THERE: THE SYMBOLIC ROLE OF COMMUNICATION AND IDENTIFICATION IN PERCEPTIONS OF PROXIMITY TO GEOGRAPHICALLY DISPERSED COLLEAGUES,,2014,MIS QUARTERLY,4,0.16666666666666666,1,4
1851,KNOWLEDGE EXCHANGE AND SYMBOLIC ACTION IN SOCIAL MEDIA-ENABLED ELECTRONIC NETWORKS OF PRACTICE: A MULTILEVEL PERSPECTIVE ON KNOWLEDGE SEEKERS AND CONTRIBUTORS,,2014,MIS QUARTERLY,16,0.5638418079096045,998,60
1852,The IQ of the Crowd: Understanding and Improving Information Quality in Structured User-Generated Content,,2014,INFORMATION SYSTEMS RESEARCH,6,0.2553846153846154,83,26
1853,Feeling Blue? Go Online: An Empirical Study of Social Support Among Patients,,2014,INFORMATION SYSTEMS RESEARCH,0,0.6837944664031621,173,23
1854,Effects of ICT Service Innovation and Complementary Strategies on Brand Equity and Customer Loyalty in a Consumer Technology Market,,2014,INFORMATION SYSTEMS RESEARCH,20,0.5808823529411765,79,17
1855,Optimal Management of Digital Content on Tiered Infrastructure Platforms,,2014,INFORMATION SYSTEMS RESEARCH,15,0.7047619047619048,74,15
1856,Lateral Coordination Mechanisms and the Moderating Role of Arrangement Characteristics in Information Systems Development Outsourcing,,2014,INFORMATION SYSTEMS RESEARCH,22,0.30833333333333335,37,16
1857,Partial Least Squares and Models with Formatively Specified Endogenous Constructs: A Cautionary Note,,2014,INFORMATION SYSTEMS RESEARCH,21,0.6266666666666667,188,25
1858,Conflating Antecedents and Formative Indicators: A Comment on Aguirre-Urreta and Marakas,,2014,INFORMATION SYSTEMS RESEARCH,21,0.6798418972332015,172,23
1859,A Rejoinder to Rigdon et al. (2014),,2014,INFORMATION SYSTEMS RESEARCH,21,0.5,14,8
1860,"Information, Technology, and the Changing Nature of Work",,2014,INFORMATION SYSTEMS RESEARCH,24,0.2222222222222222,34,18
1861,"Social Media, Knowledge Sharing, and Innovation: Toward a Theory of Communication Visibility",,2014,INFORMATION SYSTEMS RESEARCH,15,0.36553030303030304,193,33
1862,Patient Data as Medical Facts: Social Media Practices as a Foundation for Medical Knowledge Creation,,2014,INFORMATION SYSTEMS RESEARCH,0,0.7272727272727273,168,22
1863,Infrastructuring Work: Building a State-Wide Hospital Information Infrastructure in India,,2014,INFORMATION SYSTEMS RESEARCH,23,0.375,51,17
1864,"Efficacy of R&D Work in Offshore Captive Centers: An Empirical Study of Task Characteristics, Coordination Mechanisms, and Performance",,2014,INFORMATION SYSTEMS RESEARCH,4,0.5,14,8
1865,Doing Business with Strangers: Reputation in Online Service Marketplaces,,2014,INFORMATION SYSTEMS RESEARCH,8,0.59,177,25
1866,Physical and Electronic Wholesale Markets: An Empirical Analysis of Product Sorting and Market Function,,2014,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,8,0.4523809523809524,285,36
1867,Launching Successful E-Markets: A Broker-Level Order-Routing Analysis of Two Options Exchanges,,2014,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,8,0.6467236467236467,227,27
1868,The Impact of Buy-Now Features in Pay-per-Bid Auctions,,2014,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,2,0.9566666666666667,287,25
1869,Customized Bundling and Consumption Variety of Digital Information Goods,,2014,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,5,0.32967032967032966,30,14
1870,Determinants of Mobile Apps' Success: Evidence from the App Store Market,,2014,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,1,0.3,3,5
1871,Gifting and Status in Virtual Worlds,,2014,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,4,0.8260869565217391,228,24
1872,"Digital Piracy, Teens, and the Source of Advice: An Experimental Study",,2014,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,13,0.75,102,17
1873,Collaborative Demand Forecasting: Toward the Design of an Exception-Based Forecasting Mechanism,,2014,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,23,0.6,6,5
1874,Understanding Employee Responses to Stressful Information Security Requirements: A Coping Perspective,,2014,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,12,0.7795163584637269,548,38
1875,"Relational Contracts, Growth Options, and Heterogeneous Beliefs: A Game-Theoretic Perspective on Information Technology Outsourcing",,2014,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,22,0.4735632183908046,206,30
1876,KNOW YOURSELF AND KNOW YOUR ENEMY: AN ANALYSIS OF FIRM RECOMMENDATIONS AND CONSUMER REVIEWS IN A COMPETITIVE ENVIRONMENT,,2014,MIS QUARTERLY,1,0.6837944664031621,173,23
1877,DIFFERENTIAL EFFECTS OF PRIOR EXPERIENCE ON THE MALWARE RESOLUTION PROCESS,,2014,MIS QUARTERLY,12,0.75,615,41
1878,DIGRESSION AND VALUE CONCATENATION TO ENABLE PRIVACY-PRESERVING REGRESSION,,2014,MIS QUARTERLY,5,0.5889328063241107,149,23
1879,AN ATTRACTION-SELECTION-ATTRITION THEORY OF ONLINE COMMUNITY SIZE AND RESILIENCE,,2014,MIS QUARTERLY,15,0.48067226890756304,286,35
1880,EXPECTATION CONFIRMATION IN INFORMATION SYSTEMS RESEARCH: A TEST OF SIX COMPETING MODELS,,2014,MIS QUARTERLY,17,0.5533596837944664,140,23
1881,ESTIMATING RETURNS TO TRAINING IN THE KNOWLEDGE ECONOMY: A FIRM-LEVEL ANALYSIS OF SMALL AND MEDIUM ENTERPRISES,,2014,MIS QUARTERLY,19,0.42105263157894735,72,19
1882,CULTURAL DIFFERENCES AND GEOGRAPHY AS DETERMINANTS OF ONLINE PROSOCIAL LENDING,,2014,MIS QUARTERLY,14,0.7352941176470589,100,17
1883,EMERGENCE OF POWER LAWS IN ONLINE COMMUNITIES: THE ROLE OF SOCIAL MECHANISMS AND PREFERENTIAL ATTACHMENT,,2014,MIS QUARTERLY,15,0.5969230769230769,194,26
1884,DYNAMIC RECONFIGURATION IN PLANETARY EXPLORATION: A SOCIOMATERIAL ETHNOGRAPHY,,2014,MIS QUARTERLY,24,0.2857142857142857,30,15
1885,TOWARD GENERALIZABLE SOCIOMATERIAL INQUIRY: A COMPUTATIONAL APPROACH FOR ZOOMING IN AND OUT OF SOCIOMATERIAL ROUTINES,,2014,MIS QUARTERLY,24,0.16483516483516483,15,14
1886,ENTANGLEMENTS IN PRACTICE: PERFORMING ANONYMITY THROUGH SOCIAL MEDIA,,2014,MIS QUARTERLY,24,0.4722222222222222,17,9
1887,A MATTER OF LIFE AND DEATH: EXPLORING CONCEPTUALIZATIONS OF SOCIOMATERIALITY IN THE CONTEXT OF CRITICAL CARE,,2014,MIS QUARTERLY,24,0.2572463768115942,71,24
1888,A TRICHORDAL TEMPORAL APPROACH TO DIGITAL COORDINATION: THE SOCIOMATERIAL MANGLING OF THE CERN GRID,,2014,MIS QUARTERLY,23,0.3974358974358974,31,13
1889,Using Income Accounting as the Theoretical Basis for Measuring IT Productivity,,2014,INFORMATION SYSTEMS RESEARCH,1,0.32857142857142857,69,21
1890,Distinction and Status Production on User-Generated Content Platforms: Using Bourdieu's Theory of Cultural Production to Understand Social Dynamics in Online Fields,,2014,INFORMATION SYSTEMS RESEARCH,15,0.41911764705882354,57,17
1891,Cloud Implications on Software Network Structure and Security Risks,,2014,INFORMATION SYSTEMS RESEARCH,12,0.5040322580645161,250,32
1892,"Online Gambling Behavior: The Impacts of Cumulative Outcomes, Recent Outcomes, and Prior Use",,2014,INFORMATION SYSTEMS RESEARCH,17,0.175,21,16
1893,The Central Role of Engagement in Online Communities,,2014,INFORMATION SYSTEMS RESEARCH,15,0.5726495726495726,201,27
1894,Latent Growth Modeling for Information Systems: Theoretical Extensions and Practical Applications,,2014,INFORMATION SYSTEMS RESEARCH,24,0.19444444444444445,7,9
1895,"The ""Most Popular News"" Recommender: Count Amplification and Manipulation Resistance",,2014,INFORMATION SYSTEMS RESEARCH,3,0.42857142857142855,12,8
1896,An Empirical Analysis of the Impact of Pre-Release Movie Piracy on Box Office Revenue,,2014,INFORMATION SYSTEMS RESEARCH,13,0.6608187134502924,113,19
1897,The Allure of Homophily in Social Media: Evidence from Investor Responses on Virtual Communities,,2014,INFORMATION SYSTEMS RESEARCH,15,0.5126436781609195,223,30
1898,Industry-Specific Human Capital and Wages: Evidence from the Business Process Outsourcing Industry,,2014,INFORMATION SYSTEMS RESEARCH,1,0.29523809523809524,31,15
1899,Heuristic Theorizing: Proactively Generating Design Theories,,2014,INFORMATION SYSTEMS RESEARCH,24,0.5128205128205128,40,13
1900,Discriminant Analysis with Strategically Manipulated Data,,2014,INFORMATION SYSTEMS RESEARCH,3,0.6,6,5
1901,Exploring How IT Professionals Experience Role Transitions at the End of Successful Projects,,2014,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,11,0.6895161290322581,342,32
1902,Talk Before It's Too Late: Reconsidering the Role of Conversation in Information Systems Project Management,,2014,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,11,0.45795795795795796,305,37
1903,Achieving IT Program Goals with Integrative Conflict Management,,2014,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,17,0.3619047619047619,38,15
1904,Creating Shared Understanding in Heterogeneous Work Groups: Why It Matters and How to Achieve It,,2014,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,4,0.36363636363636365,92,23
1905,The Impact of Social Network Structures on Prediction Market Accuracy in the Presence of Insider Information,,2014,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,0,0.38571428571428573,243,36
1906,A Rigidity Detection System for Automated Credibility Assessment,,2014,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,18,0.41025641025641024,32,13
1907,How Posture-Profile Misalignment in IT Innovation Diminishes Returns: Conceptual Development and Empirical Demonstration,,2014,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,26,0.5079365079365079,192,28
1908,How Social Capital Among Information Technology and Business Units Drives Operational Alignment and IT Business Value,,2014,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,7,0.5730994152046783,98,19
1909,User Roles and Contributions in Innovation-Contest Communities,,2014,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,15,0.5770114942528736,251,30
1910,Supporting Creative Problem Solving with a Case-Based Reasoning System,,2014,JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,15,0.8727272727272727,48,11
1911,DIGITAL INNOVATION AS A FUNDAMENTAL AND POWERFUL CONCEPT IN THE INFORMATION SYSTEMS CURRICULUM,,2014,MIS QUARTERLY,26,0.39314516129032256,195,32
1912,DATA COLLECTION IN THE DIGITAL AGE: INNOVATIVE ALTERNATIVES TO STUDENT SAMPLES,,2014,MIS QUARTERLY,21,0.13333333333333333,2,6
1913,THE NATURE AND CONSEQUENCES OF TRADE-OFF TRANSPARENCY IN THE CONTEXT OF RECOMMENDATION AGENTS,,2014,MIS QUARTERLY,17,0.29523809523809524,31,15
1914,"TRUST, SATISFACTION, AND ONLINE REPURCHASE INTENTION: THE MODERATING ROLE OF PERCEIVED EFFECTIVENESS OF E-COMMERCE INSTITUTIONAL MECHANISMS",,2014,MIS QUARTERLY,14,0.6451219512195122,529,41
1915,AN ECONOMIC ANALYSIS OF ONLINE ADVERTISING USING BEHAVIORAL TARGETING,,2014,MIS QUARTERLY,2,0.65,78,16
1916,PROACTIVE VERSUS REACTIVE SECURITY INVESTMENTS IN THE HEALTHCARE SECTOR,,2014,MIS QUARTERLY,12,0.7807692307692308,609,40
1917,THE BUSINESS OF BEING A USER: THE ROLE OF THE REFERENCE ACTOR IN SHAPING PACKAGED ENTERPRISE SYSTEM ACQUISITION AND DEVELOPMENT,,2014,MIS QUARTERLY,0,0.3055555555555556,11,9
1918,THE EFFECTS OF WEB PERSONALIZATION ON USER ATTITUDE AND BEHAVIOR: AN INTEGRATION OF THE ELABORATION LIKELIHOOD MODEL AND CONSUMER SEARCH THEORY,,2014,MIS QUARTERLY,5,0.4083333333333333,49,16
1919,NATURE AND NURTURE: THE IMPACT OF AUTOMATICITY AND THE STRUCTURATION OF COMMUNICATION ON VIRTUAL TEAM BEHAVIOR AND PERFORMANCE,,2014,MIS QUARTERLY,15,0.5146198830409356,88,19
1920,ANXIOUS OR ANGRY? EFFECTS OF DISCRETE EMOTIONS ON THE PERCEIVED HELPFULNESS OF ONLINE REVIEWS,,2014,MIS QUARTERLY,1,0.5294117647058824,81,18
